family,state_id,tape_id,decision_week,prefix,horizon_weeks,action,ret_excel,service_loss,lost_orders,resource,mass_residual
production,production|1100036|w44|pS3,1100036,44,S3,8,S2,0.005412232097099245,210536004.0,0.0,1344.0,0.0
production,production|1100036|w44|pS3,1100036,44,S3,8,S3,0.00530895493554501,210551106.0,0.0,2688.0,0.0
production,production|1100037|w12|pS1,1100037,12,S1,4,S1,0.005312944898237462,83046954.0,0.0,0.0,0.0
production,production|1100037|w12|pS1,1100037,12,S1,4,S2,0.005191805696616474,82332564.0,0.0,672.0,0.0
production,production|1100037|w12|pS1,1100037,12,S1,4,S3,0.0052149504983202075,82332564.0,0.0,1344.0,0.0
production,production|1100037|w12|pS1,1100037,12,S1,8,S1,0.005499182565129821,115394946.0,0.0,0.0,0.0
production,production|1100037|w12|pS1,1100037,12,S1,8,S2,0.005341457427714248,108989400.0,0.0,1344.0,0.0
production,production|1100037|w12|pS1,1100037,12,S1,8,S3,0.005332915340441623,108909048.0,0.0,2688.0,0.0
production,production|1100037|w24|pS2,1100037,24,S2,4,S1,0.005489931766004041,77879844.0,0.0,0.0,0.0
production,production|1100037|w24|pS2,1100037,24,S2,4,S2,0.0055433020168023225,77879742.0,0.0,672.0,0.0
production,production|1100037|w24|pS2,1100037,24,S2,4,S3,0.005515290067016039,77879616.0,0.0,1344.0,0.0
production,production|1100037|w24|pS2,1100037,24,S2,8,S1,0.005617727883530642,78254646.0,0.0,0.0,0.0
production,production|1100037|w24|pS2,1100037,24,S2,8,S2,0.00566801884729548,78253872.0,0.0,1344.0,0.0
production,production|1100037|w24|pS2,1100037,24,S2,8,S3,0.0056024149546607255,78254196.0,0.0,2688.0,0.0
production,production|1100037|w36|pS3,1100037,36,S3,4,S1,0.0057445766065442015,84055128.0,0.0,0.0,0.0
production,production|1100037|w36|pS3,1100037,36,S3,4,S2,0.005715749997968713,84055518.0,0.0,672.0,0.0
production,production|1100037|w36|pS3,1100037,36,S3,4,S3,0.0057057052853555735,84055464.0,0.0,1344.0,0.0
production,production|1100037|w36|pS3,1100037,36,S3,8,S1,0.005713859309443454,84434472.0,0.0,0.0,0.0
production,production|1100037|w36|pS3,1100037,36,S3,8,S2,0.0057140274052214085,84433962.0,0.0,1344.0,0.0
production,production|1100037|w36|pS3,1100037,36,S3,8,S3,0.005731279228384554,84433950.0,0.0,2688.0,0.0
production,production|1100037|w44|pS1,1100037,44,S1,4,S1,0.005371244954745301,434732604.0,0.0,0.0,0.0
production,production|1100037|w44|pS1,1100037,44,S1,4,S2,0.005397356302089531,434732952.0,0.0,672.0,0.0
production,production|1100037|w44|pS1,1100037,44,S1,4,S3,0.005401468411541019,434732208.0,0.0,1344.0,0.0
production,production|1100037|w44|pS1,1100037,44,S1,8,S1,0.0053314746527190785,489658602.0,0.0,0.0,0.0
production,production|1100037|w44|pS1,1100037,44,S1,8,S2,0.005269623326937223,484203984.0,0.0,1344.0,0.0
production,production|1100037|w44|pS1,1100037,44,S1,8,S3,0.005352192375230479,485394294.0,0.0,2688.0,0.0
production,production|1100038|w12|pS2,1100038,12,S2,4,S1,0.004913054220091897,86155110.0,0.0,0.0,0.0
production,production|1100038|w12|pS2,1100038,12,S2,4,S2,0.004944497149761296,86277606.0,0.0,672.0,0.0
production,production|1100038|w12|pS2,1100038,12,S2,4,S3,0.0048496091325848515,86154096.0,0.0,1344.0,0.0
production,production|1100038|w12|pS2,1100038,12,S2,8,S1,0.005020389445815447,108793590.0,0.0,0.0,0.0
production,production|1100038|w12|pS2,1100038,12,S2,8,S2,0.0050941057670712735,111073020.0,0.0,1344.0,0.0
production,production|1100038|w12|pS2,1100038,12,S2,8,S3,0.004919414976783939,108792300.0,0.0,2688.0,0.0
production,production|1100038|w24|pS3,1100038,24,S3,4,S1,0.005296701255224527,149505474.0,0.0,0.0,0.0
production,production|1100038|w24|pS3,1100038,24,S3,4,S2,0.005337458899972669,149505312.0,0.0,672.0,0.0
production,production|1100038|w24|pS3,1100038,24,S3,4,S3,0.005283667090711702,149505360.0,0.0,1344.0,0.0
production,production|1100038|w24|pS3,1100038,24,S3,8,S1,0.005399041365670179,163215582.0,0.0,0.0,0.0
production,production|1100038|w24|pS3,1100038,24,S3,8,S2,0.005334589726102788,163651518.0,0.0,1344.0,0.0
production,production|1100038|w24|pS3,1100038,24,S3,8,S3,0.005316390117865809,164361306.0,0.0,2688.0,0.0
production,production|1100038|w36|pS1,1100038,36,S1,4,S1,0.0053837710904795855,318906030.0,0.0,0.0,0.0
production,production|1100038|w36|pS1,1100038,36,S1,4,S2,0.005297287841909717,316140192.0,0.0,672.0,0.0
production,production|1100038|w36|pS1,1100038,36,S1,4,S3,0.005277963844501916,316140192.0,0.0,1344.0,0.0
production,production|1100038|w36|pS1,1100038,36,S1,8,S1,0.005400266824131841,366719976.0,0.0,0.0,0.0
production,production|1100038|w36|pS1,1100038,36,S1,8,S2,0.005343450741448705,353733516.0,0.0,1344.0,0.0
production,production|1100038|w36|pS1,1100038,36,S1,8,S3,0.005310436916809561,353688270.0,0.0,2688.0,0.0
production,production|1100038|w44|pS2,1100038,44,S2,4,S1,0.005462553065309061,160241718.0,0.0,0.0,0.0
production,production|1100038|w44|pS2,1100038,44,S2,4,S2,0.005429198976959859,160242276.0,0.0,672.0,0.0
production,production|1100038|w44|pS2,1100038,44,S2,4,S3,0.005411194481294551,160242066.0,0.0,1344.0,0.0
production,production|1100038|w44|pS2,1100038,44,S2,8,S1,0.005485326318308301,160617162.0,0.0,0.0,0.0
production,production|1100038|w44|pS2,1100038,44,S2,8,S2,0.005393423624542237,160616964.0,0.0,1344.0,0.0
production,production|1100038|w44|pS2,1100038,44,S2,8,S3,0.005416173618932693,160617102.0,0.0,2688.0,0.0
production,production|1100039|w12|pS3,1100039,12,S3,4,S1,0.004877615105256774,102589092.0,0.0,0.0,0.0
production,production|1100039|w12|pS3,1100039,12,S3,4,S2,0.005012314775962755,102589638.0,0.0,672.0,0.0
production,production|1100039|w12|pS3,1100039,12,S3,4,S3,0.0049666953350115135,102589134.0,0.0,1344.0,0.0
production,production|1100039|w12|pS3,1100039,12,S3,8,S1,0.0049148067541252395,130609464.0,0.0,0.0,0.0
production,production|1100039|w12|pS3,1100039,12,S3,8,S2,0.005002849253632922,131518980.0,0.0,1344.0,0.0
production,production|1100039|w12|pS3,1100039,12,S3,8,S3,0.005011873146022813,131287644.0,0.0,2688.0,0.0
production,production|1100039|w24|pS1,1100039,24,S1,4,S1,0.0050862061631016245,202468440.0,0.0,0.0,0.0
production,production|1100039|w24|pS1,1100039,24,S1,4,S2,0.005010204621509018,201865386.0,0.0,672.0,0.0
production,production|1100039|w24|pS1,1100039,24,S1,4,S3,0.004975012129761764,201679200.0,0.0,1344.0,0.0
production,production|1100039|w24|pS1,1100039,24,S1,8,S1,0.005093772672119593,245509104.0,0.0,0.0,0.0
production,production|1100039|w24|pS1,1100039,24,S1,8,S2,0.0050072564629235605,234741522.0,0.0,1344.0,0.0
production,production|1100039|w24|pS1,1100039,24,S1,8,S3,0.004988369085484899,235312548.0,0.0,2688.0,0.0
production,production|1100039|w36|pS2,1100039,36,S2,4,S1,0.0052213859322660025,180497058.0,0.0,0.0,0.0
production,production|1100039|w36|pS2,1100039,36,S2,4,S2,0.005276987913228436,180497034.0,0.0,672.0,0.0
production,production|1100039|w36|pS2,1100039,36,S2,4,S3,0.005233108617906391,180496758.0,0.0,1344.0,0.0
production,production|1100039|w36|pS2,1100039,36,S2,8,S1,0.005298755471145656,180871020.0,0.0,0.0,0.0
production,production|1100039|w36|pS2,1100039,36,S2,8,S2,0.005370742512799481,180871074.0,0.0,1344.0,0.0
production,production|1100039|w36|pS2,1100039,36,S2,8,S3,0.005354723493738882,180870360.0,0.0,2688.0,0.0
production,production|1100039|w44|pS3,1100039,44,S3,4,S1,0.005328752187510959,200194788.0,0.0,0.0,0.0
production,production|1100039|w44|pS3,1100039,44,S3,4,S2,0.0053093200493602435,200194788.0,0.0,672.0,0.0
production,production|1100039|w44|pS3,1100039,44,S3,4,S3,0.005306652058011304,200194788.0,0.0,1344.0,0.0
production,production|1100039|w44|pS3,1100039,44,S3,8,S1,0.0054253522377238,200571756.0,0.0,0.0,0.0
production,production|1100039|w44|pS3,1100039,44,S3,8,S2,0.005336352884747345,200571726.0,0.0,1344.0,0.0
production,production|1100039|w44|pS3,1100039,44,S3,8,S3,0.005329386334936109,200556870.0,0.0,2688.0,0.0
production,production|1100040|w12|pS1,1100040,12,S1,4,S1,0.005176402805319817,109754262.0,0.0,0.0,0.0
production,production|1100040|w12|pS1,1100040,12,S1,4,S2,0.005190651475589753,109221654.0,0.0,672.0,0.0
production,production|1100040|w12|pS1,1100040,12,S1,4,S3,0.005187820788394042,109039710.0,0.0,1344.0,0.0
production,production|1100040|w12|pS1,1100040,12,S1,8,S1,0.005234253748721444,151064484.0,0.0,0.0,0.0
production,production|1100040|w12|pS1,1100040,12,S1,8,S2,0.005096501986928609,145405692.0,0.0,1344.0,0.0
production,production|1100040|w12|pS1,1100040,12,S1,8,S3,0.0051945067306021,144734544.0,0.0,2688.0,0.0
production,production|1100040|w24|pS2,1100040,24,S2,4,S1,0.005354384768156717,88215234.0,0.0,0.0,0.0
production,production|1100040|w24|pS2,1100040,24,S2,4,S2,0.005327316470513453,88215372.0,0.0,672.0,0.0
production,production|1100040|w24|pS2,1100040,24,S2,4,S3,0.005315177053501866,88214244.0,0.0,1344.0,0.0
production,production|1100040|w24|pS2,1100040,24,S2,8,S1,0.005455149179108407,89962332.0,0.0,0.0,0.0
production,production|1100040|w24|pS2,1100040,24,S2,8,S2,0.005413226112977876,89947932.0,0.0,1344.0,0.0
production,production|1100040|w24|pS2,1100040,24,S2,8,S3,0.005416489596340638,90647514.0,0.0,2688.0,0.0
production,production|1100040|w36|pS3,1100040,36,S3,4,S1,0.005612854547265366,118644222.0,0.0,0.0,0.0
production,production|1100040|w36|pS3,1100040,36,S3,4,S2,0.005620272734306433,118643784.0,0.0,672.0,0.0
production,production|1100040|w36|pS3,1100040,36,S3,4,S3,0.005636742367398971,118644402.0,0.0,1344.0,0.0
production,production|1100040|w36|pS3,1100040,36,S3,8,S1,0.005695831108510791,119020422.0,0.0,0.0,0.0
production,production|1100040|w36|pS3,1100040,36,S3,8,S2,0.005709038881282278,119020140.0,0.0,1344.0,0.0
production,production|1100040|w36|pS3,1100040,36,S3,8,S3,0.005717984790124183,119020608.0,0.0,2688.0,0.0
production,production|1100040|w44|pS1,1100040,44,S1,4,S1,0.00533740478795956,587888742.0,0.0,0.0,0.0
production,production|1100040|w44|pS1,1100040,44,S1,4,S2,0.0052662642069542225,586769226.0,0.0,672.0,0.0
production,production|1100040|w44|pS1,1100040,44,S1,4,S3,0.005255700542435005,586769070.0,0.0,1344.0,0.0
production,production|1100040|w44|pS1,1100040,44,S1,8,S1,0.005262236620254575,660857610.0,0.0,0.0,0.0
production,production|1100040|w44|pS1,1100040,44,S1,8,S2,0.00511283639577562,650270382.0,0.0,1344.0,0.0
production,production|1100040|w44|pS1,1100040,44,S1,8,S3,0.005192257566448703,650531916.0,0.0,2688.0,0.0
production,production|1100041|w12|pS2,1100041,12,S2,4,S1,0.005541584154146224,64267170.0,0.0,0.0,0.0
production,production|1100041|w12|pS2,1100041,12,S2,4,S2,0.005446440848349482,64267170.0,0.0,672.0,0.0
production,production|1100041|w12|pS2,1100041,12,S2,4,S3,0.005505793150992771,64267170.0,0.0,1344.0,0.0
production,production|1100041|w12|pS2,1100041,12,S2,8,S1,0.005616076621427627,75330426.0,0.0,0.0,0.0
production,production|1100041|w12|pS2,1100041,12,S2,8,S2,0.005577344625626918,76202448.0,0.0,1344.0,0.0
production,production|1100041|w12|pS2,1100041,12,S2,8,S3,0.005544130959900961,76474950.0,0.0,2688.0,0.0
production,production|1100041|w24|pS3,1100041,24,S3,4,S1,0.005621028884679321,97570650.0,0.0,0.0,0.0
production,production|1100041|w24|pS3,1100041,24,S3,4,S2,0.00566450112207492,97569912.0,0.0,672.0,0.0
production,production|1100041|w24|pS3,1100041,24,S3,4,S3,0.005678655542894949,97570254.0,0.0,1344.0,0.0
production,production|1100041|w24|pS3,1100041,24,S3,8,S1,0.005616666769271639,97947672.0,0.0,0.0,0.0
production,production|1100041|w24|pS3,1100041,24,S3,8,S2,0.005778775710239655,97947030.0,0.0,1344.0,0.0
production,production|1100041|w24|pS3,1100041,24,S3,8,S3,0.005734530864132347,97947834.0,0.0,2688.0,0.0
production,production|1100041|w36|pS1,1100041,36,S1,4,S1,0.0051531169184777835,405053532.0,0.0,0.0,0.0
production,production|1100041|w36|pS1,1100041,36,S1,4,S2,0.005150173564343942,404372994.0,0.0,672.0,0.0
production,production|1100041|w36|pS1,1100041,36,S1,4,S3,0.005142944951289802,404372706.0,0.0,1344.0,0.0
production,production|1100041|w36|pS1,1100041,36,S1,8,S1,0.005260605221637236,467203476.0,0.0,0.0,0.0
production,production|1100041|w36|pS1,1100041,36,S1,8,S2,0.0052226469027004865,456518952.0,0.0,1344.0,0.0
production,production|1100041|w36|pS1,1100041,36,S1,8,S3,0.005165973604033912,455649228.0,0.0,2688.0,0.0
production,production|1100041|w44|pS2,1100041,44,S2,4,S1,0.0058188456767591865,86662206.0,0.0,0.0,0.0
production,production|1100041|w44|pS2,1100041,44,S2,4,S2,0.005851650836075016,86662344.0,0.0,672.0,0.0
production,production|1100041|w44|pS2,1100041,44,S2,4,S3,0.005846945181239656,86661882.0,0.0,1344.0,0.0
production,production|1100041|w44|pS2,1100041,44,S2,8,S1,0.005782596726468471,87038214.0,0.0,0.0,0.0
production,production|1100041|w44|pS2,1100041,44,S2,8,S2,0.005872713704381999,87038484.0,0.0,1344.0,0.0
production,production|1100041|w44|pS2,1100041,44,S2,8,S3,0.005849003218173071,87038226.0,0.0,2688.0,0.0
production,production|1100042|w12|pS3,1100042,12,S3,4,S1,0.00501686036036461,72157776.0,0.0,0.0,0.0
production,production|1100042|w12|pS3,1100042,12,S3,4,S2,0.004979149010898111,72995964.0,0.0,672.0,0.0
production,production|1100042|w12|pS3,1100042,12,S3,4,S3,0.004951682345911119,72996342.0,0.0,1344.0,0.0
production,production|1100042|w12|pS3,1100042,12,S3,8,S1,0.005072527873468477,90670506.0,0.0,0.0,0.0
production,production|1100042|w12|pS3,1100042,12,S3,8,S2,0.0050404752349952385,93424134.0,0.0,1344.0,0.0
production,production|1100042|w12|pS3,1100042,12,S3,8,S3,0.005020549961043599,93425502.0,0.0,2688.0,0.0
production,production|1100042|w24|pS1,1100042,24,S1,4,S1,0.004910195591579479,294710820.0,0.0,0.0,0.0
production,production|1100042|w24|pS1,1100042,24,S1,4,S2,0.0048614894924545096,293241804.0,0.0,672.0,0.0
production,production|1100042|w24|pS1,1100042,24,S1,4,S3,0.004816010440206646,293241804.0,0.0,1344.0,0.0
production,production|1100042|w24|pS1,1100042,24,S1,8,S1,0.005022770100982533,358667592.0,0.0,0.0,0.0
production,production|1100042|w24|pS1,1100042,24,S1,8,S2,0.004891294785304564,349038210.0,0.0,1344.0,0.0
production,production|1100042|w24|pS1,1100042,24,S1,8,S3,0.004896789834408228,348985212.0,0.0,2688.0,0.0
production,production|1100042|w36|pS2,1100042,36,S2,4,S1,0.005110034081285138,214389360.0,0.0,0.0,0.0
production,production|1100042|w36|pS2,1100042,36,S2,4,S2,0.005137200054615056,214389306.0,0.0,672.0,0.0
production,production|1100042|w36|pS2,1100042,36,S2,4,S3,0.005125383141367431,214389204.0,0.0,1344.0,0.0
production,production|1100042|w36|pS2,1100042,36,S2,8,S1,0.005186381073810391,216683094.0,0.0,0.0,0.0
production,production|1100042|w36|pS2,1100042,36,S2,8,S2,0.005197332912451948,215950158.0,0.0,1344.0,0.0
production,production|1100042|w36|pS2,1100042,36,S2,8,S3,0.005271047662749475,215935398.0,0.0,2688.0,0.0
production,production|1100042|w44|pS3,1100042,44,S3,4,S1,0.005602628256325177,124705440.0,0.0,0.0,0.0
production,production|1100042|w44|pS3,1100042,44,S3,4,S2,0.00563605421911053,124705440.0,0.0,672.0,0.0
production,production|1100042|w44|pS3,1100042,44,S3,4,S3,0.00555530517759758,124705440.0,0.0,1344.0,0.0
production,production|1100042|w44|pS3,1100042,44,S3,8,S1,0.005620152386609871,125077284.0,0.0,0.0,0.0
production,production|1100042|w44|pS3,1100042,44,S3,8,S2,0.005649500571535331,125077842.0,0.0,1344.0,0.0
production,production|1100042|w44|pS3,1100042,44,S3,8,S3,0.005607727653906942,125077266.0,0.0,2688.0,0.0
production,production|1100043|w12|pS1,1100043,12,S1,4,S1,0.005336137562483666,87258648.0,0.0,0.0,0.0
production,production|1100043|w12|pS1,1100043,12,S1,4,S2,0.0052581773739755,82959654.0,0.0,672.0,0.0
production,production|1100043|w12|pS1,1100043,12,S1,4,S3,0.005287371308462124,83391894.0,0.0,1344.0,0.0
production,production|1100043|w12|pS1,1100043,12,S1,8,S1,0.005369319638458743,124554900.0,0.0,0.0,0.0
production,production|1100043|w12|pS1,1100043,12,S1,8,S2,0.005108237994536102,106529358.0,0.0,1344.0,0.0
production,production|1100043|w12|pS1,1100043,12,S1,8,S3,0.005126855503955335,108071970.0,0.0,2688.0,0.0
production,production|1100043|w24|pS2,1100043,24,S2,4,S1,0.005300159601423382,89884200.0,0.0,0.0,0.0
production,production|1100043|w24|pS2,1100043,24,S2,4,S2,0.005322750817276399,89890584.0,0.0,672.0,0.0
production,production|1100043|w24|pS2,1100043,24,S2,4,S3,0.005309313682447035,89892408.0,0.0,1344.0,0.0
production,production|1100043|w24|pS2,1100043,24,S2,8,S1,0.005226882650196158,95730798.0,0.0,0.0,0.0
production,production|1100043|w24|pS2,1100043,24,S2,8,S2,0.005274990473806496,101017824.0,0.0,1344.0,0.0
production,production|1100043|w24|pS2,1100043,24,S2,8,S3,0.005214159403550646,100205532.0,0.0,2688.0,0.0
production,production|1100043|w36|pS3,1100043,36,S3,4,S1,0.005516618687413199,108812892.0,0.0,0.0,0.0
production,production|1100043|w36|pS3,1100043,36,S3,4,S2,0.005569681265048862,108813222.0,0.0,672.0,0.0
production,production|1100043|w36|pS3,1100043,36,S3,4,S3,0.005560957798303915,108812508.0,0.0,1344.0,0.0
production,production|1100043|w36|pS3,1100043,36,S3,8,S1,0.00556802268072908,109188534.0,0.0,0.0,0.0
production,production|1100043|w36|pS3,1100043,36,S3,8,S2,0.0056031851184179604,109173936.0,0.0,1344.0,0.0
production,production|1100043|w36|pS3,1100043,36,S3,8,S3,0.00560035309649577,109188144.0,0.0,2688.0,0.0
production,production|1100043|w44|pS1,1100043,44,S1,4,S1,0.005467865210385958,445386228.0,0.0,0.0,0.0
production,production|1100043|w44|pS1,1100043,44,S1,4,S2,0.005396457198298144,442755048.0,0.0,672.0,0.0
production,production|1100043|w44|pS1,1100043,44,S1,4,S3,0.005399616165187646,442755042.0,0.0,1344.0,0.0
production,production|1100043|w44|pS1,1100043,44,S1,8,S1,0.005425377537006008,500042670.0,0.0,0.0,0.0
production,production|1100043|w44|pS1,1100043,44,S1,8,S2,0.0053731716708020245,487700130.0,0.0,1344.0,0.0
production,production|1100043|w44|pS1,1100043,44,S1,8,S3,0.005420787265854983,487266234.0,0.0,2688.0,0.0
production,production|1100044|w12|pS2,1100044,12,S2,4,S1,0.004460725793246993,122907852.0,0.0,0.0,0.0
production,production|1100044|w12|pS2,1100044,12,S2,4,S2,0.0044220804121828565,122907354.0,0.0,672.0,0.0
production,production|1100044|w12|pS2,1100044,12,S2,4,S3,0.004385404919925409,122907966.0,0.0,1344.0,0.0
production,production|1100044|w12|pS2,1100044,12,S2,8,S1,0.004417814416418364,162364110.0,0.0,0.0,0.0
production,production|1100044|w12|pS2,1100044,12,S2,8,S2,0.004548267514595634,161277960.0,0.0,1344.0,0.0
production,production|1100044|w12|pS2,1100044,12,S2,8,S3,0.004376822687884011,161447238.0,0.0,2688.0,0.0
production,production|1100044|w24|pS3,1100044,24,S3,4,S1,0.005014936464174801,124469916.0,0.0,0.0,0.0
production,production|1100044|w24|pS3,1100044,24,S3,4,S2,0.005014936464174801,124469916.0,0.0,672.0,0.0
production,production|1100044|w24|pS3,1100044,24,S3,4,S3,0.004967423851766435,124469916.0,0.0,1344.0,0.0
production,production|1100044|w24|pS3,1100044,24,S3,8,S1,0.005105705126898353,128709474.0,0.0,0.0,0.0
production,production|1100044|w24|pS3,1100044,24,S3,8,S2,0.005054232494949731,128708808.0,0.0,1344.0,0.0
production,production|1100044|w24|pS3,1100044,24,S3,8,S3,0.00512042371448304,129629292.0,0.0,2688.0,0.0
production,production|1100044|w36|pS1,1100044,36,S1,4,S1,0.005002804959280556,425287176.0,0.0,0.0,0.0
production,production|1100044|w36|pS1,1100044,36,S1,4,S2,0.00489629125929254,423332952.0,0.0,672.0,0.0
production,production|1100044|w36|pS1,1100044,36,S1,4,S3,0.004905031114832384,423332358.0,0.0,1344.0,0.0
production,production|1100044|w36|pS1,1100044,36,S1,8,S1,0.005113629148038225,486689148.0,0.0,0.0,0.0
production,production|1100044|w36|pS1,1100044,36,S1,8,S2,0.004929334854165716,475771992.0,0.0,1344.0,0.0
production,production|1100044|w36|pS1,1100044,36,S1,8,S3,0.004938115912865691,474965832.0,0.0,2688.0,0.0
production,production|1100044|w44|pS2,1100044,44,S2,4,S1,0.005040710600473314,295230318.0,0.0,0.0,0.0
